scenario,arm,seed,t_min,burned_cells,j_phys
S5,Test0,201,74.0,1548,0.23317
S5,Test0,201,86.0,1677,0.2669
S5,Test0,201,98.0,1819,0.29686
S5,Test0,201,110.0,2006,0.33665
S5,Test0,201,122.0,2134,0.38358
S5,Test0,201,134.0,2253,0.41974
S5,Test0,201,146.0,2379,0.43934
S5,Test0,201,158.0,2519,0.46787
S5,Test0,201,170.0,2635,0.50237
S5,Test0,201,182.0,2805,0.53297
S5,Test0,201,194.0,2871,0.55451
S5,Test0,201,206.0,2898,0.56523
S5,Test0,201,218.0,2917,0.57179
S5,Test0,201,230.0,2970,0.58374
S5,Test0,201,242.0,2983,0.58919
S5,Test0,201,254.0,2985,0.59335
S5,Test0,201,266.0,2987,0.59698
S5,Test0,201,278.0,2988,0.6001
S5,Test0,201,290.0,2989,0.60319
S5,Test0,201,302.0,2989,0.60623
S5,Test0,201,314.0,2989,0.60925
S5,Test0,201,326.0,2989,0.61224
S5,Test0,201,338.0,2989,0.61522
S5,Test0,201,350.0,2989,0.61816
S5,Test0,201,362.0,2989,0.62105
S5,Test0,201,374.0,2989,0.62386
S5,Test0,201,386.0,2989,0.62653
S5,Test0,201,398.0,2989,0.62906
S5,Test0,201,410.0,2989,0.63148
S5,Test0,201,422.0,2989,0.63374
S5,Test0,201,434.0,2989,0.63573
S5,Test0,201,446.0,2989,0.63754
S5,Test0,201,458.0,2989,0.63913
S5,Test0,201,470.0,2989,0.64032
S5,Test0,201,482.0,2989,0.64114
S5,Test0,201,494.0,2989,0.64183
S5,Test0,201,506.0,2989,0.6424
S5,Test0,201,518.0,2989,0.64282
S5,Test0,201,530.0,2989,0.64303
S5,Test0,201,542.0,2989,0.64316
S5,Test0,201,554.0,2989,0.64324
S5,Test0,201,566.0,2989,0.64331
S5,Test0,201,578.0,2989,0.64337
S5,Test0,201,590.0,2989,0.64339
S5,Test0,201,602.0,2989,0.64341
S5,Test0,201,614.0,2989,0.64343
S5,Test0,201,626.0,2989,0.64344
S5,Test0,201,638.0,2989,0.64346
S5,Test0,201,650.0,2989,0.64347
S5,Test0,201,662.0,2989,0.64348
S5,Test0,201,674.0,2989,0.64349
S5,Test0,201,686.0,2989,0.6435
S5,Test0,201,698.0,2989,0.64351
S5,Test0,201,710.0,2989,0.64353
S4,F5EvAI,201,2.0,16,0.00353
S4,F5EvAI,201,14.0,269,0.05085
S4,F5EvAI,201,26.0,535,0.09079
S4,F5EvAI,201,38.0,645,0.11214
S4,F5EvAI,201,50.0,746,0.12512
S4,F5EvAI,201,62.0,782,0.13179
S4,F5EvAI,201,74.0,801,0.13413
S4,F5EvAI,201,86.0,866,0.14158
S4,F5EvAI,201,98.0,900,0.14461
S4,F5EvAI,201,110.0,918,0.14617
S4,F5EvAI,201,122.0,955,0.14929
S4,F5EvAI,201,134.0,981,0.15143
S4,F5EvAI,201,146.0,989,0.15207
S4,F5EvAI,201,158.0,1004,0.15328
S4,F5EvAI,201,170.0,1026,0.15502
S4,F5EvAI,201,182.0,1055,0.15727
S4,F5EvAI,201,194.0,1065,0.15803
S4,F5EvAI,201,206.0,1081,0.15924
S4,F5EvAI,201,218.0,1110,0.16188
S4,F5EvAI,201,230.0,1130,0.16334
S4,F5EvAI,201,242.0,1139,0.16399
S4,F5EvAI,201,254.0,1161,0.16701
S4,F5EvAI,201,266.0,1179,0.16828
S4,F5EvAI,201,278.0,1191,0.16912
S4,F5EvAI,201,290.0,1214,0.17118
S4,F5EvAI,201,302.0,1232,0.1724
S4,F5EvAI,201,314.0,1254,0.17386
S4,F5EvAI,201,326.0,1263,0.17445
S4,F5EvAI,201,338.0,1275,0.17523
S4,F5EvAI,201,350.0,1299,0.17775
S4,F5EvAI,201,362.0,1313,0.17913
S4,F5EvAI,201,374.0,1337,0.1821
S4,F5EvAI,201,386.0,1349,0.1843
S4,F5EvAI,201,398.0,1358,0.18681
S4,F5EvAI,201,410.0,1375,0.19028
S4,F5EvAI,201,422.0,1395,0.19345
S4,F5EvAI,201,434.0,1407,0.19591
S4,F5EvAI,201,446.0,1423,0.19686
S4,F5EvAI,201,458.0,1425,0.19818
S4,F5EvAI,201,470.0,1447,0.19947
S4,F5EvAI,201,482.0,1472,0.20091
S4,F5EvAI,201,494.0,1476,0.20113
S4,F5EvAI,201,506.0,1481,0.20142
S4,F5EvAI,201,518.0,1493,0.20209
S4,F5EvAI,201,530.0,1510,0.20401
S4,F5EvAI,201,542.0,1526,0.20586
S4,F5EvAI,201,554.0,1532,0.20668
S4,F5EvAI,201,566.0,1533,0.20673
S4,F5EvAI,201,578.0,1546,0.20987
S4,F5EvAI,201,590.0,1572,0.21568
S4,F5EvAI,201,602.0,1575,0.21589
S4,F5EvAI,201,614.0,1583,0.21778
S4,F5EvAI,201,626.0,1588,0.21805
S4,F5EvAI,201,638.0,1596,0.21847
S4,F5EvAI,201,650.0,1599,0.2201
S4,F5EvAI,201,662.0,1602,0.22026
S4,F5EvAI,201,674.0,1604,0.22086
S4,F5EvAI,201,686.0,1605,0.22188
S4,F5EvAI,201,698.0,1605,0.2219
S4,F5EvAI,201,710.0,1609,0.22376
S5,F5,201,2.0,16,0.00353
S5,F5,201,14.0,272,0.05133
S5,F5,201,26.0,548,0.09235
S5,F5,201,38.0,667,0.11451
S5,F5,201,50.0,782,0.12864
S5,F5,201,62.0,818,0.1352
S5,F5,201,74.0,848,0.13849
S5,F5,201,86.0,885,0.14327
S5,F5,201,98.0,905,0.14504
S5,F5,201,110.0,909,0.14541
S5,F5,201,122.0,918,0.14618
S5,F5,201,134.0,924,0.1467
S5,F5,201,146.0,924,0.1467
S5,F5,201,158.0,924,0.1467
S5,F5,201,170.0,924,0.1467
S5,F5,201,182.0,924,0.1467
S5,F5,201,194.0,924,0.1467
S5,F5,201,206.0,924,0.1467
S5,F5,201,218.0,924,0.1467
S5,F5,201,230.0,926,0.14687
S5,F5,201,242.0,931,0.14729
S5,F5,201,254.0,937,0.1478
S5,F5,201,266.0,951,0.14897
S5,F5,201,278.0,960,0.14974
S5,F5,201,290.0,972,0.15074
S5,F5,201,302.0,987,0.15197
S5,F5,201,314.0,993,0.15246
S5,F5,201,326.0,994,0.15352
S5,F5,201,338.0,994,0.15352
S5,F5,201,350.0,994,0.15353
S5,F5,201,362.0,994,0.15354
S5,F5,201,374.0,994,0.15354
S5,F5,201,386.0,995,0.15363
S5,F5,201,398.0,1000,0.15403
S5,F5,201,410.0,1003,0.15428
S5,F5,201,422.0,1004,0.15437
S5,F5,201,434.0,1004,0.15437
S5,F5,201,446.0,1004,0.15438
S5,F5,201,458.0,1004,0.15438
S5,F5,201,470.0,1031,0.15651
S5,F5,201,482.0,1038,0.15706
S5,F5,201,494.0,1064,0.15906
S5,F5,201,506.0,1069,0.15944
S5,F5,201,518.0,1069,0.15944
S5,F5,201,530.0,1069,0.15944
S5,F5,201,542.0,1069,0.15944
S5,F5,201,554.0,1069,0.15944
S5,F5,201,566.0,1070,0.15951
S5,F5,201,578.0,1070,0.15951
S5,F5,201,590.0,1070,0.15951
S5,F5,201,602.0,1071,0.15959
S5,F5,201,614.0,1072,0.15966
S5,F5,201,626.0,1072,0.15966
S5,F5,201,638.0,1074,0.16265
S5,F5,201,650.0,1079,0.16303
S5,F5,201,662.0,1080,0.16311
S5,F5,201,674.0,1108,0.1686
S5,F5,201,686.0,1145,0.17691
S5,F5,201,698.0,1159,0.17798
S5,F5,201,710.0,1176,0.18065
S5,F5Ev,201,2.0,16,0.00353
S5,F5Ev,201,14.0,271,0.05117
S5,F5Ev,201,26.0,544,0.09187
S5,F5Ev,201,38.0,626,0.11005
S5,F5Ev,201,50.0,719,0.12241
S5,F5Ev,201,62.0,763,0.12947
S5,F5Ev,201,74.0,791,0.13269
S5,F5Ev,201,86.0,813,0.13575
S5,F5Ev,201,98.0,834,0.13772
S5,F5Ev,201,110.0,861,0.14017
S5,F5Ev,201,122.0,884,0.14222
S5,F5Ev,201,134.0,914,0.14483
S5,F5Ev,201,146.0,932,0.14636
S5,F5Ev,201,158.0,947,0.14762
S5,F5Ev,201,170.0,979,0.15026
S5,F5Ev,201,182.0,997,0.15172
S5,F5Ev,201,194.0,1016,0.15323
S5,F5Ev,201,206.0,1047,0.15565
S5,F5Ev,201,218.0,1069,0.15733
S5,F5Ev,201,230.0,1090,0.15891
S5,F5Ev,201,242.0,1110,0.16039
S5,F5Ev,201,254.0,1139,0.16347
S5,F5Ev,201,266.0,1152,0.1644
S5,F5Ev,201,278.0,1176,0.16609
S5,F5Ev,201,290.0,1198,0.16909
S5,F5Ev,201,302.0,1228,0.17284
S5,F5Ev,201,314.0,1243,0.17485
S5,F5Ev,201,326.0,1261,0.17753
S5,F5Ev,201,338.0,1301,0.18421
S5,F5Ev,201,350.0,1315,0.18513
S5,F5Ev,201,362.0,1344,0.18744
S5,F5Ev,201,374.0,1370,0.19002
S5,F5Ev,201,386.0,1393,0.19385
S5,F5Ev,201,398.0,1417,0.19724
S5,F5Ev,201,410.0,1430,0.19804
S5,F5Ev,201,422.0,1452,0.19931
S5,F5Ev,201,434.0,1482,0.20394
S5,F5Ev,201,446.0,1484,0.20407
S5,F5Ev,201,458.0,1495,0.20468
S5,F5Ev,201,470.0,1507,0.2078
S5,F5Ev,201,482.0,1514,0.2082
S5,F5Ev,201,494.0,1519,0.20847
S5,F5Ev,201,506.0,1530,0.21129
S5,F5Ev,201,518.0,1538,0.21272
S5,F5Ev,201,530.0,1543,0.21347
S5,F5Ev,201,542.0,1556,0.21759
S5,F5Ev,201,554.0,1562,0.21797
S5,F5Ev,201,566.0,1565,0.21861
S5,F5Ev,201,578.0,1576,0.2192
S5,F5Ev,201,590.0,1586,0.21973
S5,F5Ev,201,602.0,1586,0.21973
S5,F5Ev,201,614.0,1588,0.21983
S5,F5Ev,201,626.0,1592,0.22004
S5,F5Ev,201,638.0,1596,0.22025
S5,F5Ev,201,650.0,1597,0.2203
S5,F5Ev,201,662.0,1604,0.22066
S5,F5Ev,201,674.0,1621,0.22251
S5,F5Ev,201,686.0,1628,0.22532
S5,F5Ev,201,698.0,1633,0.22608
S5,F5Ev,201,710.0,1636,0.22819
S1,Test0,202,2.0,5,0.00112
S1,Test0,202,14.0,157,0.0318
S1,Test0,202,26.0,255,0.04875
S1,Test0,202,38.0,381,0.06793
S1,Test0,202,50.0,517,0.08593
S1,Test0,202,62.0,648,0.1011
S1,Test0,202,74.0,770,0.11364
S1,Test0,202,86.0,924,0.12953
S1,Test0,202,98.0,1027,0.16405
S1,Test0,202,110.0,1140,0.18496
S1,Test0,202,122.0,1272,0.2619
S1,Test0,202,134.0,1406,0.28331
S1,Test0,202,146.0,1695,0.30081
S1,Test0,202,158.0,1922,0.31305
S1,Test0,202,170.0,2090,0.3217
S1,Test0,202,182.0,2135,0.32512
S1,Test0,202,194.0,2157,0.32728
S1,Test0,202,206.0,2164,0.32863
S1,Test0,202,218.0,2167,0.32974
S1,Test0,202,230.0,2168,0.33075
S1,Test0,202,242.0,2172,0.33186
S1,Test0,202,254.0,2172,0.33282
S1,Test0,202,266.0,2172,0.33377
S1,Test0,202,278.0,2172,0.33473
S1,Test0,202,290.0,2172,0.33569
S1,Test0,202,302.0,2172,0.33664
S1,Test0,202,314.0,2172,0.3376
S1,Test0,202,326.0,2172,0.33855
S1,Test0,202,338.0,2172,0.33951
S1,Test0,202,350.0,2172,0.34046
S1,Test0,202,362.0,2190,0.34206
S1,Test0,202,374.0,2279,0.34615
S1,Test0,202,386.0,2288,0.34731
S1,Test0,202,398.0,2321,0.34927
S1,Test0,202,410.0,2346,0.35094
S1,Test0,202,422.0,2355,0.35206
S1,Test0,202,434.0,2374,0.35351
S1,Test0,202,446.0,2387,0.35458
S1,Test0,202,458.0,2395,0.35534
S1,Test0,202,470.0,2404,0.35592
S1,Test0,202,482.0,2417,0.35636
S1,Test0,202,494.0,2436,0.35698
S1,Test0,202,506.0,2475,0.35823
S1,Test0,202,518.0,2497,0.35893
S1,Test0,202,530.0,2511,0.35937
S1,Test0,202,542.0,2520,0.36151
S1,Test0,202,554.0,2524,0.36907
S1,Test0,202,566.0,2530,0.37668
S1,Test0,202,578.0,2537,0.39186
S1,Test0,202,590.0,2542,0.39956
S1,Test0,202,602.0,2549,0.41113
S1,Test0,202,614.0,2559,0.42468
S1,Test0,202,626.0,2564,0.42698
S1,Test0,202,638.0,2568,0.43096
S1,Test0,202,650.0,2577,0.44835
S1,Test0,202,662.0,2582,0.46535
S1,Test0,202,674.0,2585,0.46964
S1,Test0,202,686.0,2592,0.47591
S1,Test0,202,698.0,2594,0.48373
S1,Test0,202,710.0,2597,0.49506
S5,F5EvAI,201,2.0,16,0.00353
S5,F5EvAI,201,14.0,272,0.05133
S5,F5EvAI,201,26.0,548,0.09235
S5,F5EvAI,201,38.0,667,0.11451
S5,F5EvAI,201,50.0,780,0.12844
S5,F5EvAI,201,62.0,835,0.1363
S5,F5EvAI,201,74.0,885,0.14131
S5,F5EvAI,201,86.0,899,0.14352
S5,F5EvAI,201,98.0,939,0.14745
S5,F5EvAI,201,110.0,1005,0.15286
S5,F5EvAI,201,122.0,1014,0.15357
S5,F5EvAI,201,134.0,1025,0.15444
S5,F5EvAI,201,146.0,1043,0.15585
S5,F5EvAI,201,158.0,1060,0.15715
S5,F5EvAI,201,170.0,1081,0.15874
S5,F5EvAI,201,182.0,1090,0.15942
S5,F5EvAI,201,194.0,1102,0.16031
S5,F5EvAI,201,206.0,1113,0.16112
S5,F5EvAI,201,218.0,1130,0.16235
S5,F5EvAI,201,230.0,1142,0.16468
S5,F5EvAI,201,242.0,1153,0.16693
S5,F5EvAI,201,254.0,1161,0.1675
S5,F5EvAI,201,266.0,1163,0.16764
S5,F5EvAI,201,278.0,1174,0.17084
S5,F5EvAI,201,290.0,1184,0.17156
S5,F5EvAI,201,302.0,1192,0.17211
S5,F5EvAI,201,314.0,1204,0.17294
S5,F5EvAI,201,326.0,1210,0.17384
S5,F5EvAI,201,338.0,1223,0.1757
S5,F5EvAI,201,350.0,1227,0.17597
S5,F5EvAI,201,362.0,1236,0.17657
S5,F5EvAI,201,374.0,1245,0.17863
S5,F5EvAI,201,386.0,1252,0.18008
S5,F5EvAI,201,398.0,1260,0.18061
S5,F5EvAI,201,410.0,1274,0.18396
S5,F5EvAI,201,422.0,1285,0.18469
S5,F5EvAI,201,434.0,1302,0.18821
S5,F5EvAI,201,446.0,1311,0.1888
S5,F5EvAI,201,458.0,1323,0.18956
S5,F5EvAI,201,470.0,1347,0.19155
S5,F5EvAI,201,482.0,1368,0.19284
S5,F5EvAI,201,494.0,1376,0.19381
S5,F5EvAI,201,506.0,1383,0.19423
S5,F5EvAI,201,518.0,1400,0.19525
S5,F5EvAI,201,530.0,1413,0.197
S5,F5EvAI,201,542.0,1424,0.19862
S5,F5EvAI,201,554.0,1429,0.20235
S5,F5EvAI,201,566.0,1439,0.20346
S5,F5EvAI,201,578.0,1449,0.20452
S5,F5EvAI,201,590.0,1455,0.20488
S5,F5EvAI,201,602.0,1466,0.206
S5,F5EvAI,201,614.0,1477,0.20662
S5,F5EvAI,201,626.0,1491,0.20741
S5,F5EvAI,201,638.0,1502,0.20899
S5,F5EvAI,201,650.0,1512,0.21149
S5,F5EvAI,201,662.0,1521,0.21254
S5,F5EvAI,201,674.0,1525,0.21383
S5,F5EvAI,201,686.0,1533,0.21438
S5,F5EvAI,201,698.0,1538,0.21477
S5,F5EvAI,201,710.0,1544,0.21619
S1,F5,202,2.0,5,0.00112
S1,F5,202,14.0,152,0.03088
S1,F5,202,26.0,216,0.04224
S1,F5,202,38.0,239,0.04612
S1,F5,202,50.0,284,0.05341
S1,F5,202,62.0,298,0.0556
S1,F5,202,74.0,331,0.06064
S1,F5,202,86.0,344,0.06257
S1,F5,202,98.0,354,0.06404
S1,F5,202,110.0,379,0.06765
S1,F5,202,122.0,384,0.06836
S1,F5,202,134.0,401,0.07074
S1,F5,202,146.0,406,0.07143
S1,F5,202,158.0,431,0.07485
S1,F5,202,170.0,440,0.07605
S1,F5,202,182.0,455,0.07804
S1,F5,202,194.0,460,0.07869
S1,F5,202,206.0,468,0.07973
S1,F5,202,218.0,473,0.08038
S1,F5,202,230.0,510,0.08506
S1,F5,202,242.0,520,0.0863
S1,F5,202,254.0,541,0.08886
S1,F5,202,266.0,559,0.10588
S1,F5,202,278.0,636,0.14456
S1,F5,202,290.0,728,0.17805
S1,F5,202,302.0,985,0.21847
S1,F5,202,314.0,1035,0.22253
S1,F5,202,326.0,1085,0.24033
S1,F5,202,338.0,1101,0.24161
S1,F5,202,350.0,1112,0.24244
S1,F5,202,362.0,1130,0.24378
S1,F5,202,374.0,1140,0.24451
S1,F5,202,386.0,1168,0.2465
S1,F5,202,398.0,1180,0.2492
S1,F5,202,410.0,1192,0.25003
S1,F5,202,422.0,1218,0.25553
S1,F5,202,434.0,1238,0.25688
S1,F5,202,446.0,1249,0.26136
S1,F5,202,458.0,1287,0.26385
S1,F5,202,470.0,1287,0.26385
S1,F5,202,482.0,1308,0.2652
S1,F5,202,494.0,1319,0.26589
S1,F5,202,506.0,1324,0.26621
S1,F5,202,518.0,1327,0.2664
S1,F5,202,530.0,1343,0.26739
S1,F5,202,542.0,1353,0.26801
S1,F5,202,554.0,1356,0.26819
S1,F5,202,566.0,1368,0.26893
S1,F5,202,578.0,1403,0.27289
S1,F5,202,590.0,1432,0.27462
S1,F5,202,602.0,1463,0.27642
S1,F5,202,614.0,1481,0.27746
S1,F5,202,626.0,1488,0.27786
S1,F5,202,638.0,1509,0.27903
S1,F5,202,650.0,1549,0.28122
S1,F5,202,662.0,1562,0.28192
S1,F5,202,674.0,1573,0.2825
S1,F5,202,686.0,1589,0.28335
S1,F5,202,698.0,1622,0.28506
S1,F5,202,710.0,1633,0.28563
S1,F5Ev,202,2.0,5,0.00112
S1,F5Ev,202,14.0,152,0.03088
S1,F5Ev,202,26.0,214,0.0419
S1,F5Ev,202,38.0,222,0.04326
S1,F5Ev,202,50.0,238,0.04595
S1,F5Ev,202,62.0,247,0.04744
S1,F5Ev,202,74.0,254,0.04859
S1,F5Ev,202,86.0,273,0.05166
S1,F5Ev,202,98.0,286,0.05372
S1,F5Ev,202,110.0,303,0.05638
S1,F5Ev,202,122.0,313,0.05791
S1,F5Ev,202,134.0,331,0.06064
S1,F5Ev,202,146.0,340,0.06198
S1,F5Ev,202,158.0,357,0.06448
S1,F5Ev,202,170.0,376,0.06722
S1,F5Ev,202,182.0,384,0.06836
S1,F5Ev,202,194.0,390,0.0692
S1,F5Ev,202,206.0,409,0.07185
S1,F5Ev,202,218.0,427,0.07431
S1,F5Ev,202,230.0,447,0.07698
S1,F5Ev,202,242.0,463,0.07908
S1,F5Ev,202,254.0,483,0.08166
S1,F5Ev,202,266.0,494,0.08306
S1,F5Ev,202,278.0,514,0.08556
S1,F5Ev,202,290.0,533,0.08789
S1,F5Ev,202,302.0,546,0.08946
S1,F5Ev,202,314.0,550,0.08994
S1,F5Ev,202,326.0,560,0.09112
S1,F5Ev,202,338.0,581,0.09358
S1,F5Ev,202,350.0,609,0.09678
S1,F5Ev,202,362.0,624,0.09846
S1,F5Ev,202,374.0,660,0.10797
S1,F5Ev,202,386.0,676,0.10971
S1,F5Ev,202,398.0,689,0.11851
S1,F5Ev,202,410.0,698,0.12319
S1,F5Ev,202,422.0,712,0.12465
S1,F5Ev,202,434.0,730,0.13391
S1,F5Ev,202,446.0,744,0.13536
S1,F5Ev,202,458.0,748,0.13576
S1,F5Ev,202,470.0,755,0.14017
S1,F5Ev,202,482.0,763,0.14097
S1,F5Ev,202,494.0,772,0.14185
S1,F5Ev,202,506.0,777,0.14234
S1,F5Ev,202,518.0,783,0.14292
S1,F5Ev,202,530.0,792,0.14563
S1,F5Ev,202,542.0,800,0.15013
S1,F5Ev,202,554.0,803,0.15043
S1,F5Ev,202,566.0,814,0.15332
S1,F5Ev,202,578.0,818,0.15372
S1,F5Ev,202,590.0,825,0.15437
S1,F5Ev,202,602.0,855,0.15712
S1,F5Ev,202,614.0,1061,0.17609
S1,F5Ev,202,626.0,1148,0.19929
S1,F5Ev,202,638.0,1187,0.20773
S1,F5Ev,202,650.0,1215,0.22639
S1,F5Ev,202,662.0,1229,0.22746
S1,F5Ev,202,674.0,1239,0.22819
S1,F5Ev,202,686.0,1258,0.23133
S1,F5Ev,202,698.0,1297,0.23391
S1,F5Ev,202,710.0,1325,0.23569
S2,Test0,202,2.0,20,0.00442
S2,Test0,202,14.0,391,0.06934
S2,Test0,202,26.0,607,0.12077
S2,Test0,202,38.0,843,0.20688
S2,Test0,202,50.0,1077,0.24272
S2,Test0,202,62.0,1268,0.25771
S2,Test0,202,74.0,1476,0.28299
S2,Test0,202,86.0,1693,0.30246
S2,Test0,202,98.0,1882,0.31282
S2,Test0,202,110.0,2167,0.32549
S2,Test0,202,122.0,2264,0.33006
S2,Test0,202,134.0,2296,0.33218
S2,Test0,202,146.0,2328,0.33426
S2,Test0,202,158.0,2354,0.33607
S2,Test0,202,170.0,2373,0.33761
S2,Test0,202,182.0,2392,0.33914
S2,Test0,202,194.0,2411,0.34066
S2,Test0,202,206.0,2429,0.34214
S2,Test0,202,218.0,2464,0.34416
S2,Test0,202,230.0,2493,0.34597
S2,Test0,202,242.0,2509,0.34737
S2,Test0,202,254.0,2517,0.35037
S2,Test0,202,266.0,2522,0.35514
S2,Test0,202,278.0,2527,0.36361
S2,Test0,202,290.0,2535,0.37778
S2,Test0,202,302.0,2537,0.38438
S2,Test0,202,314.0,2548,0.40242
S2,Test0,202,326.0,2554,0.41107
S2,Test0,202,338.0,2560,0.42164
S2,Test0,202,350.0,2567,0.42649
S2,Test0,202,362.0,2574,0.43716
S2,Test0,202,374.0,2581,0.4605
S2,Test0,202,386.0,2585,0.46712
S2,Test0,202,398.0,2589,0.47167
S2,Test0,202,410.0,2592,0.47436
S2,Test0,202,422.0,2596,0.48933
S2,Test0,202,434.0,2597,0.49361
S2,Test0,202,446.0,2601,0.49938
S2,Test0,202,458.0,2601,0.4999
S2,Test0,202,470.0,2601,0.5004
S2,Test0,202,482.0,2602,0.50093
S2,Test0,202,494.0,2602,0.50142
S2,Test0,202,506.0,2602,0.50191
S2,Test0,202,518.0,2602,0.5024
S2,Test0,202,530.0,2602,0.50289
S2,Test0,202,542.0,2602,0.50338
S2,Test0,202,554.0,2602,0.50387
S2,Test0,202,566.0,2602,0.50436
S2,Test0,202,578.0,2602,0.50485
S2,Test0,202,590.0,2602,0.50534
S2,Test0,202,602.0,2602,0.50582
S2,Test0,202,614.0,2602,0.50631
S2,Test0,202,626.0,2602,0.50678
S2,Test0,202,638.0,2602,0.50719
S2,Test0,202,650.0,2602,0.50756
S2,Test0,202,662.0,2602,0.50786
S2,Test0,202,674.0,2602,0.50813
S2,Test0,202,686.0,2602,0.50835
S2,Test0,202,698.0,2602,0.50854
S2,Test0,202,710.0,2602,0.50871
S1,F5EvAI,202,2.0,5,0.00112
S1,F5EvAI,202,14.0,152,0.03088
S1,F5EvAI,202,26.0,214,0.0419
S1,F5EvAI,202,38.0,220,0.04292
S1,F5EvAI,202,50.0,239,0.04612
S1,F5EvAI,202,62.0,248,0.04761
S1,F5EvAI,202,74.0,257,0.04908
S1,F5EvAI,202,86.0,277,0.0523
S1,F5EvAI,202,98.0,289,0.0542
S1,F5EvAI,202,110.0,296,0.05529
S1,F5EvAI,202,122.0,300,0.05591
S1,F5EvAI,202,134.0,308,0.05715
S1,F5EvAI,202,146.0,314,0.05807
S1,F5EvAI,202,158.0,317,0.05852
S1,F5EvAI,202,170.0,319,0.05883
S1,F5EvAI,202,182.0,322,0.05932
S1,F5EvAI,202,194.0,328,0.06029
S1,F5EvAI,202,206.0,329,0.06053
S1,F5EvAI,202,218.0,336,0.0617
S1,F5EvAI,202,230.0,337,0.06199
S1,F5EvAI,202,242.0,345,0.06333
S1,F5EvAI,202,254.0,351,0.06438
S1,F5EvAI,202,266.0,357,0.06543
S1,F5EvAI,202,278.0,357,0.06562
S1,F5EvAI,202,290.0,357,0.06581
S1,F5EvAI,202,302.0,362,0.06673
S1,F5EvAI,202,314.0,366,0.06752
S1,F5EvAI,202,326.0,371,0.06844
S1,F5EvAI,202,338.0,371,0.06865
S1,F5EvAI,202,350.0,376,0.06958
S1,F5EvAI,202,362.0,378,0.07008
S1,F5EvAI,202,374.0,378,0.0703
S1,F5EvAI,202,386.0,380,0.07081
S1,F5EvAI,202,398.0,382,0.07131
S1,F5EvAI,202,410.0,383,0.07167
S1,F5EvAI,202,422.0,387,0.07246
S1,F5EvAI,202,434.0,388,0.07283
S1,F5EvAI,202,446.0,389,0.07319
S1,F5EvAI,202,458.0,391,0.0737
S1,F5EvAI,202,470.0,391,0.07392
S1,F5EvAI,202,482.0,393,0.07443
S1,F5EvAI,202,494.0,393,0.07465
S1,F5EvAI,202,506.0,394,0.07502
S1,F5EvAI,202,518.0,394,0.07524
S1,F5EvAI,202,530.0,394,0.07547
S1,F5EvAI,202,542.0,394,0.07569
S1,F5EvAI,202,554.0,394,0.07592
S1,F5EvAI,202,566.0,394,0.07615
S1,F5EvAI,202,578.0,394,0.07637
S1,F5EvAI,202,590.0,394,0.0766
S1,F5EvAI,202,602.0,394,0.07683
S1,F5EvAI,202,614.0,394,0.07705
S1,F5EvAI,202,626.0,394,0.07728
S1,F5EvAI,202,638.0,394,0.0775
S1,F5EvAI,202,650.0,394,0.07773
S1,F5EvAI,202,662.0,394,0.07796
S1,F5EvAI,202,674.0,394,0.07818
S1,F5EvAI,202,686.0,394,0.07841
S1,F5EvAI,202,698.0,394,0.07863
S1,F5EvAI,202,710.0,394,0.07886
S2,F5,202,2.0,20,0.00442
S2,F5,202,14.0,383,0.06822
S2,F5,202,26.0,508,0.10156
S2,F5,202,38.0,574,0.16185
S2,F5,202,50.0,592,0.16642
S2,F5,202,62.0,624,0.18128
S2,F5,202,74.0,638,0.18313
S2,F5,202,86.0,655,0.18502
S2,F5,202,98.0,668,0.18645
S2,F5,202,110.0,690,0.19063
S2,F5,202,122.0,714,0.19313
S2,F5,202,134.0,754,0.19715
S2,F5,202,146.0,772,0.19891
S2,F5,202,158.0,795,0.20112
S2,F5,202,170.0,811,0.20263
S2,F5,202,182.0,829,0.20431
S2,F5,202,194.0,833,0.20468
S2,F5,202,206.0,848,0.20605
S2,F5,202,218.0,869,0.20794
S2,F5,202,230.0,887,0.20954
S2,F5,202,242.0,894,0.21015
S2,F5,202,254.0,908,0.21137
S2,F5,202,266.0,932,0.21342
S2,F5,202,278.0,963,0.21601
S2,F5,202,290.0,973,0.21683
S2,F5,202,302.0,994,0.21854
S2,F5,202,314.0,1022,0.22077
S2,F5,202,326.0,1066,0.22418
S2,F5,202,338.0,1111,0.23144
S2,F5,202,350.0,1137,0.23358
S2,F5,202,362.0,1187,0.24089
S2,F5,202,374.0,1263,0.24989
S2,F5,202,386.0,1317,0.25338
S2,F5,202,398.0,1360,0.25605
S2,F5,202,410.0,1400,0.25847
S2,F5,202,422.0,1438,0.2607
S2,F5,202,434.0,1477,0.26293
S2,F5,202,446.0,1525,0.2656
S2,F5,202,458.0,1565,0.26961
S2,F5,202,470.0,1586,0.27075
S2,F5,202,482.0,1636,0.2752
S2,F5,202,494.0,1662,0.28023
S2,F5,202,506.0,1759,0.28684
S2,F5,202,518.0,1790,0.28837
S2,F5,202,530.0,1799,0.28883
S2,F5,202,542.0,1808,0.2893
S2,F5,202,554.0,1823,0.29002
S2,F5,202,566.0,1828,0.29031
S2,F5,202,578.0,1832,0.29054
S2,F5,202,590.0,1836,0.29079
S2,F5,202,602.0,1843,0.29115
S2,F5,202,614.0,1853,0.29163
S2,F5,202,626.0,1855,0.29177
S2,F5,202,638.0,1858,0.29193
